CLUSTERID1,CLUSTERID2,ComponentIndex,Cosine,DeltaMZ
11698,14236,9,0.9715,0
8909,11698,9,0.9091,2.017
10177,10418,9,0.9702,0
10177,10780,9,0.9398,0.001
10177,11108,9,0.962,0.001
10177,11271,9,0.9384,0
8798,10177,9,0.9645,0
9632,10177,9,0.9587,-0.002
8102,10177,9,0.9527,0
11531,12066,9,0.9139,0
12066,13618,9,0.9104,0
12965,13127,9,0.9071,-24.036
12978,13127,9,0.9496,-56.063
12980,13127,9,0.9323,-70.078
12981,13127,9,0.9086,-52.068
12983,13127,9,0.9196,-38.052
12992,13127,9,0.9056,-84.094
13009,13127,9,0.9242,18.011
13127,13660,9,0.9162,-28.031
13127,13786,9,0.9637,0
13127,13789,9,0.9011,-17.027
12855,13213,9,0.976,0.004
13213,14223,9,0.968,0
12978,13660,9,0.8816,-84.094
13660,13786,9,0.9098,28.031
11543,12034,9,0.9055,26.016
11573,12034,9,0.8916,-14.016
12034,12040,9,0.8826,-26.016
12034,12425,9,0.9124,-26.016
12034,12463,9,0.8907,14.016
12034,13638,9,0.9458,0
9827,12034,9,0.9078,0
12978,12980,9,0.9741,14.016
12980,12981,9,0.9427,-18.011
12980,12984,9,0.9238,28.031
12980,12992,9,0.9173,14.016
12980,13786,9,0.9205,-70.078
12965,14170,9,0.8864,-42.047
12983,14170,9,0.8835,-56.063
13009,14170,9,0.9011,0
13658,14170,9,0.9004,28.031
7606,10192,9,0.8835,0
12977,12984,9,0.9322,18.011
12978,12984,9,0.9283,42.047
12984,12992,9,0.9351,-14.016
11548,12456,9,0.9724,0
11550,12456,9,0.9187,13.012
12456,12566,9,0.9159,-13.012
12975,12977,9,0.8859,-14.016
12958,12985,9,0.9521,14.016
12985,12986,9,0.9235,14.016
11531,12566,9,0.8955,24
11548,12566,9,0.9239,-13.012
11550,12566,9,0.9901,0
11575,12566,9,0.9486,-14.016
12425,12566,9,0.892,9.984
12203,12353,9,0.8823,-28.031
8909,14236,9,0.8898,2.017
11531,11550,9,0.893,24
11548,11550,9,0.9218,-13.012
11550,11575,9,0.9468,14.016
11550,12986,9,0.8802,52.031
10418,10780,9,0.9261,0.001
10418,11108,9,0.9614,0.001
10418,11271,9,0.9568,0
8798,10418,9,0.9518,0.001
9632,10418,9,0.9554,-0.001
8102,10418,9,0.962,0
11531,11575,9,0.8872,38.016
11548,11575,9,0.8846,1.003
11537,12040,9,0.893,24
11543,12040,9,0.959,0
12040,12135,9,0.9046,-1.003
12040,12410,9,0.8891,-24
12040,12425,9,0.9445,0
12040,13614,9,0.8839,-24
12965,13658,9,0.9093,-70.078
12983,13658,9,0.8954,-84.094
13009,13658,9,0.9322,-28.031
9632,10780,9,0.9521,0
9632,11108,9,0.9729,0
9632,11271,9,0.9188,-0.002
8102,9632,9,0.9609,0.001
12965,13786,9,0.8939,-24.036
12978,13786,9,0.9175,-56.063
12983,13786,9,0.893,-38.052
12992,13786,9,0.8971,-84.094
13009,13786,9,0.9062,18.011
13786,13789,9,0.8878,-17.027
13123,13706,9,0.9142,-84.094
13706,13789,9,0.9371,56.062
13706,14289,9,0.9489,28.031
13706,14615,9,0.9436,0
12978,12992,9,0.9424,28.031
12992,13448,9,0.9316,-18.011
8798,11108,9,0.9326,0.002
8798,11271,9,0.9498,0
8798,11560,9,0.9282,24
8798,11568,9,0.9299,14.016
8798,12446,9,0.9385,14.016
11348,12203,9,0.8904,0
11903,12203,9,0.9102,91.993
12203,12492,9,0.927,0.075
12203,13540,9,0.8912,0.984
12457,12855,9,0.9231,-122.991
12855,14223,9,0.9736,0.004
13009,13789,9,0.9106,0.984
13123,13789,9,0.914,-28.032
13789,14289,9,0.9498,-28.031
13789,14615,9,0.9656,-56.063
11560,12043,9,0.9596,0
11572,12043,9,0.8817,-14.016
12043,12451,9,0.9662,0
12043,12455,9,0.943,14.016
12043,13598,9,0.9544,0
12965,12977,9,0.9022,56.062
12977,12981,9,0.9008,-28.031
12977,12983,9,0.8847,-42.047
12977,13448,9,0.9444,-14.016
8102,10780,9,0.9358,0.001
8102,11108,9,0.9685,0.001
8102,11271,9,0.944,0
11348,12492,9,0.8901,0.075
11348,13454,9,0.9202,0
11560,11572,9,0.9026,14.016
11568,11572,9,0.9207,24
11572,12446,9,0.9307,-24
11572,12455,9,0.9735,0
11560,12455,9,0.923,14.016
11568,12455,9,0.9377,24
12446,12455,9,0.9507,24
12451,12455,9,0.9117,14.016
11573,12463,9,0.9696,0
14289,14615,9,0.9529,-28.031
13123,14615,9,0.9096,-84.094
13540,14615,9,0.8946,-58.078
11531,12425,9,0.9009,14.016
11537,12425,9,0.9244,24
11543,12425,9,0.969,0
12410,12425,9,0.9252,24
11560,13598,9,0.9429,0
12451,13598,9,0.9452,0
11612,12986,9,0.94,0
13472,13540,9,0.882,56.064
13540,14289,9,0.8841,-30.047
11537,13614,9,0.9524,0
11543,13614,9,0.9077,-24
12410,13614,9,0.938,0
9827,13638,9,0.9438,0
12978,12983,9,0.9425,-18.011
11568,12457,9,0.9396,14.016
12446,12457,9,0.9455,14.016
12965,12981,9,0.9312,28.031
12981,12983,9,0.9658,-14.016
12981,13009,9,0.9238,-70.078
12981,13448,9,0.9448,14.016
13123,14289,9,0.8981,-56.063
11537,11543,9,0.9409,24
11537,12410,9,0.9881,0
11537,12451,9,0.8978,76.031
11560,12446,9,0.9385,-9.984
11568,12446,9,0.983,0
12446,12451,9,0.9301,9.984
11903,12492,9,0.9015,92.068
12958,12986,9,0.8907,28.031
11543,12410,9,0.9361,-24
12410,12451,9,0.8993,76.031
11630,13009,9,0.914,107.988
11531,11543,9,0.9026,14.016
11531,13618,9,0.9535,0
12965,12983,9,0.9495,14.016
12965,13009,9,0.943,-42.047
11108,11271,9,0.9335,-0.001
12983,13009,9,0.9356,-56.063
13009,13448,9,0.8915,84.094
11560,12451,9,0.9884,0
11568,12451,9,0.9183,9.984
11560,11568,9,0.9242,-9.984
12983,13448,9,0.932,28.031
10780,11108,9,0.9495,0
12958,13782,9,0.9126,-56.063
9920,13167,10,0.831,-160.091
9968,13167,10,0.8311,-116.065
13167,13257,10,0.8942,44.026
13167,13304,10,0.8929,88.052
13167,13341,10,0.8801,132.078
13167,13390,10,0.8561,176.105
9769,13461,10,0.774,-44.008
13388,13434,10,0.7627,44.026
9738,9834,10,0.8734,-88.052
9786,9834,10,0.8404,81.061
9793,9834,10,0.9207,-44.026
9833,9834,10,0.8864,125.087
9834,9871,10,0.8784,-169.114
9834,9920,10,0.8429,-213.14
9834,9968,10,0.8334,-257.166
9834,13459,10,0.8483,176.105
9738,9786,10,0.8085,-169.113
9738,9793,10,0.8992,-44.026
9738,13459,10,0.8816,88.052
9833,13390,10,0.9201,-72.039
9871,13390,10,0.9126,-28.013
9920,13390,10,0.8849,16.014
9968,13390,10,0.8592,60.04
13257,13390,10,0.9154,132.079
13304,13390,10,0.8985,88.053
13341,13390,10,0.954,44.026
13390,13436,10,0.9466,44.026
13390,13461,10,0.8801,88.052
9833,13304,10,0.8772,-160.092
9871,13304,10,0.8908,-116.066
9920,13304,10,0.8915,-72.039
9968,13304,10,0.8768,-28.013
13257,13304,10,0.9042,44.026
13304,13341,10,0.9394,44.026
13304,13436,10,0.8807,132.079
13304,13461,10,0.8232,176.105
9786,9833,10,0.872,-44.026
9793,9833,10,0.8633,-169.114
9833,9871,10,0.9575,-44.026
9833,9920,10,0.9242,-88.053
9833,9968,10,0.9019,-132.079
9833,13341,10,0.8887,-116.066
9833,13436,10,0.8917,-28.013
9786,9793,10,0.8403,125.087
9786,9871,10,0.8595,-88.053
9786,13436,10,0.8809,-72.039
9786,13461,10,0.8004,-28.013
9793,13459,10,0.8769,132.079
13434,13436,10,0.8594,28.031
13257,13461,10,0.8091,220.131
13341,13461,10,0.8474,132.079
13436,13461,10,0.8796,44.026
9871,13436,10,0.8697,16.013
9920,13436,10,0.8248,60.04
13257,13436,10,0.8511,176.105
13341,13436,10,0.8872,88.052
9871,9920,10,0.9402,-44.026
9920,9968,10,0.9181,-44.026
9920,13257,10,0.8723,-116.065
9920,13341,10,0.8814,-28.013
9871,9968,10,0.8827,-88.053
9871,13257,10,0.8764,-160.091
9871,13341,10,0.9176,-72.039
9968,13257,10,0.8601,-72.039
9968,13341,10,0.8748,16.013
13257,13341,10,0.9296,88.052
5995,9277,11,0.9432,-241.014
6351,9277,11,0.9389,-202.998
7158,9277,11,0.9331,-221.059
7864,9277,11,0.9254,-207.042
5995,7864,11,0.9268,-33.971
6351,7864,11,0.9471,4.044
7158,7864,11,0.9607,-14.017
7855,7864,11,0.9738,-0.037
7864,9280,11,0.9279,-261.05
6475,7191,11,0.9261,-82.005
6526,7191,11,0.9201,-68.025
6866,7191,11,0.9267,-67.989
7004,7191,11,0.9325,0.038
7191,8169,11,0.9255,112.014
7191,8612,11,0.9309,-193.063
7191,8715,11,0.9395,-139.055
7191,8716,11,0.9222,127.038
4234,5964,11,0.9506,-42.011
4426,5964,11,0.9556,-28.032
4628,5964,11,0.9193,94.052
5017,5964,11,0.9481,-27.995
5358,5964,11,0.9398,-150.99
5716,5964,11,0.924,3.977
5768,5964,11,0.9425,72.003
5964,6028,11,0.9214,-72.003
5964,11734,11,0.9464,-154.172
4234,6028,11,0.9421,-114.014
4426,6028,11,0.9393,-100.035
4628,6028,11,0.9279,22.049
4954,6028,11,0.9083,30.011
5017,6028,11,0.9349,-99.999
5768,6028,11,0.9368,0
6028,11734,11,0.9402,-82.169
4234,4426,11,0.985,-13.979
4234,4628,11,0.947,-136.063
4234,5017,11,0.9685,-14.016
4234,5358,11,0.9526,108.979
4234,5415,11,0.9441,-31.972
4234,5716,11,0.9346,-45.988
4234,5768,11,0.9765,-114.014
4234,11734,11,0.9825,-196.183
5352,6493,11,0.9333,43.989
5358,6493,11,0.9194,-110.941
5415,6493,11,0.9418,30.01
5716,6493,11,0.9406,44.026
6493,11895,11,0.9474,-226.193
10662,12081,11,0.87,202.9
8278,12081,11,0.9115,-82.167
6866,12081,11,0.9157,-182.167
7765,12081,11,0.9054,-168.188
6475,6526,11,0.9844,-13.979
6475,6866,11,0.9715,-14.016
6475,7765,11,0.9246,-27.995
6475,8169,11,0.9419,30.01
6475,8612,11,0.954,-275.068
6475,8716,11,0.9243,45.033
8684,8694,11,0.929,-63.944
8694,10125,11,0.924,63.944
5563,5995,11,0.926,-2.963
5995,6351,11,0.9336,-38.015
5995,7158,11,0.935,-19.955
5995,7775,11,0.9293,-70.025
5995,9280,11,0.933,-295.022
6180,7687,11,0.9448,-320.1
7687,7855,11,0.9226,133.197
7687,8684,11,0.9346,320.099
7687,10125,11,0.9238,320.099
3073,8722,11,0.8433,-178.053
8715,8716,11,0.9004,266.093
8715,8722,11,0.8691,31.972
4954,10791,11,0.901,-110.2
5478,5927,11,0.9881,-14.016
5685,5927,11,0.9845,-0.036
5750,5927,11,0.9457,122.049
5927,6706,11,0.9594,-13.98
5927,6876,11,0.9461,44.026
5927,7004,11,0.9752,-99.999
5927,7775,11,0.9429,-99.999
5927,7786,11,0.9557,-27.995
5927,8684,11,0.9354,122.994
5927,11943,11,0.9881,-182.167
10367,10662,11,0.8644,-42.01
5872,6812,11,0.921,31.013
6706,6812,11,0.9394,-85.016
6812,7786,11,0.9312,71
6812,11943,11,0.9347,-83.172
4918,5664,11,0.8389,22.074
5664,7720,11,0.8905,-67.987
5478,6351,11,0.9353,-82.005
6351,7158,11,0.9684,18.061
6351,7513,11,0.9412,9.984
6351,7855,11,0.9409,4.082
5992,7720,11,0.8751,22.075
7720,7750,11,0.9405,79.958
7720,8711,11,0.8367,-155.071
5352,5716,11,0.9535,-0.037
5415,5716,11,0.961,-14.016
5716,11895,11,0.9608,-182.167
5478,7004,11,0.9767,-114.015
5685,7004,11,0.9685,-100.035
5750,7004,11,0.9471,22.05
5872,7004,11,0.9329,30.01
6706,7004,11,0.9455,-86.019
7004,7775,11,0.9485,0
7004,7786,11,0.9421,72.003
7004,11943,11,0.9783,-82.169
8278,8446,11,0.8783,50.072
8446,10662,11,0.8738,-335.139
5358,5893,11,0.9271,-172.923
5372,5893,11,0.9566,18.061
5853,5893,11,0.9103,8.077
5893,8649,11,0.917,-221.059
4426,5358,11,0.9543,122.958
5017,5358,11,0.9507,122.994
5358,5768,11,0.9334,-222.993
5358,11734,11,0.9446,-305.162
4426,5590,11,0.9319,43.99
5017,5590,11,0.9335,44.026
5478,6706,11,0.9554,-27.995
5685,6706,11,0.9474,-14.016
5750,6706,11,0.9337,108.069
6706,6876,11,0.9315,58.005
6706,7775,11,0.9432,-86.019
6706,7786,11,0.9542,-14.016
6706,11943,11,0.9582,-168.188
5372,5853,11,0.952,9.984
5372,5915,11,0.9183,-31.972
5372,8649,11,0.9304,-202.998
5478,5685,11,0.9886,-13.98
5478,5750,11,0.9452,-136.065
5478,6876,11,0.9457,30.01
5478,7775,11,0.9451,-114.015
5478,7786,11,0.951,-42.011
5478,11943,11,0.9881,-196.183
5685,6876,11,0.9432,43.99
6876,11943,11,0.9477,-226.193
9280,10118,11,0.9258,-62.087
7158,9280,11,0.945,-275.067
7855,9280,11,0.9252,-261.088
5563,5750,11,0.9253,-95.038
5563,5872,11,0.9322,-102.999
7513,10662,11,0.8596,-359.034
7711,10662,11,0.8537,-375.029
6526,7765,11,0.9243,-14.016
6866,7765,11,0.921,-13.979
7765,8169,11,0.9177,58.005
7765,8278,11,0.8757,-86.021
7466,7780,11,0.8906,-31.972
7466,8722,11,0.8579,-67.988
5992,7711,11,0.8896,1.979
7513,7711,11,0.9378,15.995
5352,5415,11,0.9675,13.979
5352,5768,11,0.9294,-68.063
5352,6753,11,0.9174,-100.035
5352,11734,11,0.932,-150.232
5352,11895,11,0.9555,-182.204
8684,10125,11,0.9632,0
6180,10125,11,0.9217,-0.001
5685,7158,11,0.9388,-49.965
7158,7855,11,0.9517,-13.979
6526,6866,11,0.9759,-0.037
6526,8169,11,0.9482,43.989
6526,8612,11,0.9554,-261.088
6526,8716,11,0.9227,59.013
4426,4628,11,0.9391,-122.084
4628,4954,11,0.9167,-7.962
4628,5017,11,0.9347,122.047
4628,5768,11,0.9416,22.049
4628,11734,11,0.9441,-60.12
5915,7780,11,0.9544,-139.054
7780,8649,11,0.8918,-31.972
6866,8169,11,0.9474,44.026
6866,8612,11,0.9468,-261.052
6866,8716,11,0.9296,59.05
5685,7786,11,0.9564,-28.032
5750,7786,11,0.9318,94.053
7775,7786,11,0.939,72.003
7786,11943,11,0.9556,-154.172
5415,11895,11,0.9638,-196.183
5915,11895,11,0.9213,-114.178
6753,11895,11,0.9202,-82.169
5992,7513,11,0.9002,-14.015
4426,5415,11,0.9428,-17.993
5017,5415,11,0.9317,-17.957
5415,5768,11,0.9455,-82.042
5415,6753,11,0.9213,-114.014
5415,11734,11,0.9444,-164.211
5750,5872,11,0.9348,-7.961
5872,7775,11,0.9313,30.01
5853,8649,11,0.8842,-212.982
4426,5017,11,0.9714,-0.036
5017,5768,11,0.9623,-99.998
5017,11734,11,0.9664,-182.167
4426,11734,11,0.9785,-182.204
5768,11734,11,0.9779,-82.169
5685,7775,11,0.942,-100.035
5750,7775,11,0.953,22.05
7775,11943,11,0.9471,-82.169
6180,8684,11,0.9353,0
5685,11943,11,0.9816,-182.204
5750,11943,11,0.9456,-60.119
4426,5768,11,0.9752,-100.035
5685,8684,11,0.9458,122.958
8169,8716,11,0.9282,15.024
8612,8716,11,0.9416,320.101
8169,8612,11,0.9277,-305.078
5915,6753,11,0.9088,-32.009
10953,13937,12,0.8618,-98.109
13928,14205,12,0.7128,220.095
13969,14205,12,0.7219,132.042
11091,13917,12,0.765,-356.205
13917,13928,12,0.9125,44.027
13917,13937,12,0.8955,88.053
13917,13969,12,0.8971,132.079
11091,11457,12,0.9534,-28.032
13892,13928,12,0.8772,88.053
13892,13937,12,0.8588,132.079
13892,13969,12,0.8665,176.105
13919,14039,12,0.8936,264.157
13939,14039,12,0.9312,220.131
13968,14039,12,0.9494,176.104
13969,14039,12,0.8998,-26.017
13982,14039,12,0.9683,132.078
13988,14039,12,0.9031,116.083
13995,14039,12,0.9685,88.052
14019,14039,12,0.9759,44.026
14020,14039,12,0.8869,72.057
14039,14058,12,0.9403,44.027
11091,13928,12,0.8513,-312.178
13928,13937,12,0.9592,44.026
13928,13969,12,0.969,88.053
13928,13995,12,0.8985,-26.016
11091,13969,12,0.868,-224.126
13937,13969,12,0.9468,44.026
13919,13995,12,0.8893,176.105
13939,13995,12,0.9325,132.078
13968,13995,12,0.9502,88.052
13982,13995,12,0.9742,44.026
13988,13995,12,0.8877,28.031
13995,14019,12,0.9775,44.026
13995,14020,12,0.8701,15.995
13995,14058,12,0.914,132.079
13918,13982,12,0.8952,39.995
13919,13982,12,0.8907,132.079
13939,13982,12,0.9374,88.052
13968,13982,12,0.9564,44.026
13982,13988,12,0.889,15.995
13982,14019,12,0.9838,88.052
13982,14020,12,0.8771,60.021
13982,14058,12,0.9098,176.105
13919,14020,12,0.8745,192.099
13929,14020,12,0.8621,55.99
13988,14020,12,0.9082,44.026
14019,14020,12,0.8828,-28.032
14020,14058,12,0.8833,116.084
13919,13988,12,0.8719,148.073
13938,13988,12,0.8905,-32.062
13939,13988,12,0.9018,104.047
13968,13988,12,0.8982,60.021
13988,14019,12,0.9011,72.058
13988,14058,12,0.9053,160.11
13919,14058,12,0.8741,308.183
13939,14058,12,0.9074,264.157
13968,14058,12,0.902,220.131
14019,14058,12,0.9313,88.053
13880,13918,12,0.9198,88.053
13893,13918,12,0.9015,44.026
13918,13929,12,0.871,44.026
13918,13938,12,0.8945,88.052
13918,13939,12,0.8852,-48.057
13918,13968,12,0.8814,-4.031
11091,13937,12,0.8484,-268.152
13937,14019,12,0.8857,-26.016
13919,13939,12,0.9229,44.026
13919,13968,12,0.9167,88.052
13919,14019,12,0.8947,220.131
13880,13939,12,0.8765,39.996
13939,13968,12,0.9579,44.026
13939,14019,12,0.9406,176.105
13880,13968,12,0.8779,84.022
13968,14019,12,0.9605,132.078
13880,13893,12,0.8999,44.027
13893,13929,12,0.8953,88.052
13893,13938,12,0.9056,132.079
13880,13929,12,0.8755,132.079
13880,13938,12,0.8978,176.105
13929,13938,12,0.9366,44.026
1788,2196,14,0.887,15.995
1861,2196,14,0.9322,-26.016
1788,1861,14,0.8716,42.01
1637,1639,14,0.9148,1.003
1639,1861,14,0.9104,-14.016
10221,10693,17,0.8155,18.011
10684,10693,17,0.8403,161.142
10693,10695,17,0.9008,-116.084
10684,10695,17,0.8332,45.058
5650,6893,19,0.932,219.997
5669,6893,19,0.9093,-64.065
6893,9114,19,0.9095,60.021
5669,9114,19,0.9082,-4.044
9114,9293,19,0.9133,-14.016
6124,9114,19,0.9089,-19.021
5650,6124,19,0.9165,299.04
5669,6124,19,0.9117,14.978
5650,5669,19,0.9304,284.062
5669,9293,19,0.8974,-18.059
10249,14513,20,0.8179,0
15841,16044,21,0.8748,0
15921,16044,21,0.8675,0
15975,16044,21,0.8448,0
16044,16116,21,0.8727,0
16044,16191,21,0.878,0
13752,16044,21,0.8071,-18.01
12114,13732,21,0.9159,-18.01
13342,13732,21,0.7898,-78.032
13732,13736,21,0.933,18.01
13732,13752,21,0.8473,92.047
13732,14183,21,0.9302,18.011
13732,14186,21,0.8453,-68.063
13732,14191,21,0.9549,0
13732,14194,21,0.859,-131.131
13502,14186,21,0.7708,-12.037
12114,14191,21,0.9113,-18.01
13342,14191,21,0.8051,-78.032
13736,14191,21,0.9351,-18.01
13752,14191,21,0.8914,-92.047
14183,14191,21,0.9347,-18.011
14186,14191,21,0.8525,68.063
14191,14194,21,0.8424,-131.131
14191,14288,21,0.8067,-28.031
15841,15921,21,0.8077,0
15841,15975,21,0.8081,0
15841,16116,21,0.8306,0
15841,16191,21,0.8225,0
13752,15841,21,0.7878,-18.01
14324,14412,21,0.9108,53.972
14324,14591,21,0.9226,-28.031
11718,14324,21,0.8868,4.061
12114,14324,21,0.8662,-235.046
12123,14324,21,0.825,36.033
13736,14324,21,0.8345,-235.046
13899,14324,21,0.8475,-100.998
14183,14324,21,0.8282,-235.046
14194,14324,21,0.8046,-85.904
14200,14324,21,0.9619,-67.987
11718,12105,21,0.8837,-28.031
12105,12857,21,0.7732,239.107
12105,12887,21,0.8244,-31.972
12105,13655,21,0.7882,-75.999
12105,13895,21,0.7992,-31.971
12105,14396,21,0.8471,72.048
12105,14591,21,0.8453,4.061
12105,14669,21,0.7745,58.032
14012,14430,21,0.8635,-28.031
12123,12124,21,0.8081,0
12124,12860,21,0.906,-28.031
12124,12887,21,0.8049,-28.032
12123,12887,21,0.9436,-28.031
12860,12887,21,0.7968,0
12887,13554,21,0.9265,28.031
12887,13655,21,0.7636,-44.027
12887,13895,21,0.8836,0
12887,14396,21,0.8281,104.02
12887,14591,21,0.7819,36.033
13342,13752,21,0.8288,14.016
12857,13728,21,0.7834,27.028
13899,14026,21,0.8248,-99.959
14026,14048,21,0.8024,51.992
14026,14049,21,0.7682,30.01
12114,12857,21,0.9101,-28.031
12857,13736,21,0.8961,28.031
12857,14183,21,0.8975,28.031
12857,14396,21,0.8316,-167.059
12857,14591,21,0.835,-235.046
12857,14669,21,0.8629,-181.074
14396,14669,21,0.8317,-14.016
14412,14669,21,0.7839,-28.032
14591,14669,21,0.8037,53.971
12123,13895,21,0.8512,-28.031
13554,13895,21,0.87,-28.031
13895,14396,21,0.7727,104.019
12114,13736,21,0.9605,0
13736,13752,21,0.8237,74.037
13736,14183,21,0.9656,0
13736,14186,21,0.8382,-86.073
13736,14194,21,0.8417,-149.142
13736,14200,21,0.8367,-167.059
11718,14412,21,0.8753,58.032
11857,14412,21,0.8177,86.025
12123,14412,21,0.7907,90.004
13034,14412,21,0.7944,134.03
13554,14412,21,0.7977,90.004
13899,14412,21,0.8441,-47.026
14200,14412,21,0.9206,-14.016
14396,14591,21,0.9358,-67.987
13692,14396,21,0.9405,-56.063
14200,14396,21,0.9612,-28.031
13899,14048,21,0.807,-47.967
14012,14048,21,0.937,30.011
14048,14186,21,0.8256,95.942
11718,14200,21,0.898,72.048
12114,14200,21,0.874,-167.058
12123,14200,21,0.8464,104.02
13692,14200,21,0.9376,-28.031
13899,14200,21,0.8486,-33.01
14183,14200,21,0.823,-167.059
11718,12123,21,0.8644,-31.972
12123,12860,21,0.7846,-28.031
12123,13034,21,0.8187,-44.026
12123,13554,21,0.925,0
15921,16116,21,0.8312,0
15975,16116,21,0.8314,0
16116,16191,21,0.865,0
13752,16116,21,0.7988,-18.01
15921,16191,21,0.8345,0
15975,16191,21,0.8418,0
12114,14194,21,0.8615,-149.142
13899,14194,21,0.7957,-15.094
14183,14194,21,0.8336,-149.142
14186,14194,21,0.8257,-63.068
13034,13655,21,0.8593,-28.032
13752,14183,21,0.8293,-74.037
13752,15975,21,0.7898,-18.01
15921,15975,21,0.8249,0
11718,13899,21,0.8746,105.058
12114,13899,21,0.8612,-134.048
12114,14183,21,0.9537,0
14183,14186,21,0.8351,-86.074
11718,13554,21,0.8665,-31.972
11857,13554,21,0.793,-3.979
13034,13554,21,0.8253,44.026
11718,11857,21,0.8206,-27.993
11718,12114,21,0.8461,239.106
11718,13034,21,0.8413,-75.998
14012,14186,21,0.819,125.953
9344,10016,22,0.7978,-58.042
10016,10535,22,0.8285,-58.042
11147,11236,23,0.8058,44.025
8656,8773,23,0.9163,-14.016
8732,8773,23,0.8425,-44.026
8742,8773,23,0.8012,-30.011
8773,11236,23,0.7679,-401.163
8656,8732,23,0.8741,30.011
8732,8742,23,0.867,-14.016
8656,8742,23,0.8536,15.995
10652,12150,24,0.8806,-61.976
12150,14703,24,0.8867,-147.963
12150,14795,24,0.8375,-7.15
10147,12150,24,0.9069,-185.074
11223,14263,24,0.8593,43.917
11223,14656,24,0.8617,-84.166
9611,11223,24,0.8578,-98.037
11225,14263,24,0.8298,216.006
11225,14656,24,0.8229,87.923
14656,14795,24,0.8288,-31.972
9611,14795,24,0.8546,-214.176
10147,14795,24,0.8803,-192.224
10147,14703,24,0.8782,-333.037
14263,14656,24,0.9291,-128.084
9611,14263,24,0.9029,-54.119
9611,14656,24,0.8936,-182.203
876,2016,25,0.787,-46.021
876,9761,25,0.7985,-138.177
9761,12762,25,0.8192,60.058
9761,13327,25,0.764,-52.977
9761,13555,25,0.7995,-111.019
9761,13642,25,0.7645,-80.135
9761,13691,25,0.857,32.026
9761,14254,25,0.8374,3.995
5744,11398,25,0.8108,-13.114
11398,12762,25,0.8486,-28.031
11398,13327,25,0.8091,-141.066
11398,13691,25,0.8334,-56.062
11398,13773,25,0.8094,-68.062
11398,14254,25,0.8419,-84.094
9422,11398,25,0.8399,-2.016
11419,12889,25,0.8258,45.167
11419,13015,25,0.8454,-24.908
11419,13327,25,0.8216,-42.92
11419,13642,25,0.8071,-70.078
11419,13773,25,0.8092,30.084
9422,11419,25,0.8631,-100.162
10036,11419,25,0.8353,0.836
10455,12582,25,0.8349,-86.11
10455,13015,25,0.8834,-82.114
10054,10295,25,0.8126,-24.021
10054,13691,25,0.7916,-8.026
11412,14254,25,0.7768,42.083
12762,14254,25,0.9075,-56.063
13555,14254,25,0.7989,115.014
13691,14254,25,0.9535,-28.031
7827,10036,25,0.8193,-0.073
8631,12112,25,0.859,-35.11
11930,12582,25,0.8917,-14.016
12381,12582,25,0.8027,15.972
12582,12889,25,0.8097,74.072
12582,13015,25,0.8478,3.996
9422,13015,25,0.8924,-125.07
12889,13015,25,0.8751,-70.076
13015,13773,25,0.8635,54.992
9422,12889,25,0.8522,-54.994
9422,13773,25,0.8581,-70.078
6770,9422,25,0.8278,56.972
11911,13319,25,0.7912,-38.943
13147,13319,25,0.7882,51.103
10295,13691,25,0.7824,15.995
11911,13147,25,0.8428,-90.046
11911,13327,25,0.7952,39.011
11911,13642,25,0.7921,11.853
1974,10036,25,0.8297,-16.111
11930,13327,25,0.8125,-28.031
11930,13642,25,0.7938,-55.19
8490,12011,25,0.9458,-0.015
8490,13309,25,0.8359,-0.015
13555,13868,25,0.7706,30.011
13642,13868,25,0.8192,-0.873
12889,13327,25,0.8159,-88.087
12889,13773,25,0.8257,-15.084
12762,13838,25,0.7494,-42.047
11412,13642,25,0.8394,-42.047
13327,13642,25,0.8694,-27.158
11412,13327,25,0.8422,-14.888
